FireId,Organization,RegionState,RegionStateName,ReportingUnitId,ReportingUnitName,CalendarYear,FiscalYear,FireNumber,FireCode,FireName,FireTypePr,FireType,ProtectionType,CompletionCode,IndexTime,IndexTimeSource,SizeClass,LastModified,CauseCategory,Reimbursable,BurningIndex,Nrvc,Area,AreaName,Owner,MergedFire,ParentFire,OriginAccuracy,LocationMethod,CoordinateType,Datum,LatitudeDD,LongitudeDD,LatitudeDMS,LongitudeDMS,LatitudeEntered,LongitudeEntered,LatitudeNAD83,LongitudeNAD83,UtmZone,UtmEasting,UtmNorthing,StartDate,DetectionType,StartAcres,InitialAttackTime,InitialAttackAcres,ContainedTime,ContainedAcres,ControlDate,ControlAcres,OutDate,Topography,Aspect,Slope,Elevation,Station,FbpsFuelModel,MsgcModel,MsgcSlope,MsgcGrass,MsgcClimate,SpecialArea,WildlandUrban,IntersectFuels,AddToNFPORS,Total-Structures,Residence-Structures,Other-Structures,AuthorizedByName,AuthorizedByTitle,AuthorizedDate,EnteredByName,EnteredByTitle,EnteredDate,ProvidedByName,ProvidedByTitle,ProvidedDate,CostAccountingCode,Assist-BillNumber,Assist-CollectionContact,Assist-AmountBilled,Assist-BilledDate,Assist-AmountCollected,Assist-CollectedDate,Fuel-ProjectNumber,Fuel-NfporsTreatmentNumber,Fuel-Escape,Fuel-EscapeFireNumber,Fuel-CostPerAcre,Fuel-FiringTypeStrategy,Fuel-FiringTypeMethod,Fuel-TreatmentComplexity,Fuel-1-Objective,Fuel-2-Objective,Fuel-3-Objective,Trespass-GeneralCause,Trespass-SpecificCause,Trespass-OtherCause,Trespass-People,Trespass-Status,Trespass-AuthorizedByName,Trespass-AuthorizedByTitle,Trespass-Reason,Trespass-CaseNumber,Trespass-AmountBilled,Trespass-BilledDate,Trespass-AmountRecovered,Trespass-RecoveredDate,Trespass-AmountToOrganization,Trespass-ToOrganizationDate,Trespass-Investigated,Trespass-Suspect,Trespass-SuspectType,Ecology-1-FireRegimeGroup,Ecology-1-PreFireConditionClass,Ecology-1-PostFireConditionClass,Ecology-1-Acres,Ecology-2-FireRegimeGroup,Ecology-2-PreFireConditionClass,Ecology-2-PostFireConditionClass,Ecology-2-Acres,Ecology-3-FireRegimeGroup,Ecology-3-PreFireConditionClass,Ecology-3-PostFireConditionClass,Ecology-3-Acres,Ecology-4-FireRegimeGroup,Ecology-4-PreFireConditionClass,Ecology-4-PostFireConditionClass,Ecology-4-Acres,Ecology-5-FireRegimeGroup,Ecology-5-PreFireConditionClass,Ecology-5-PostFireConditionClass,Ecology-5-Acres,InitialAttack-1-ResourceType,InitialAttack-1-Amount,InitialAttack-2-ResourceType,InitialAttack-2-Amount,InitialAttack-3-ResourceType,InitialAttack-3-Amount,InitialAttack-4-ResourceType,InitialAttack-4-Amount,InitialAttack-5-ResourceType,InitialAttack-5-Amount,Statistics-1-State,Statistics-1-County,Statistics-1-Owner,Statistics-1-VegType,Statistics-1-Acres,Statistics-2-State,Statistics-2-County,Statistics-2-Owner,Statistics-2-VegType,Statistics-2-Acres,Statistics-3-State,Statistics-3-County,Statistics-3-Owner,Statistics-3-VegType,Statistics-3-Acres,Statistics-4-State,Statistics-4-County,Statistics-4-Owner,Statistics-4-VegType,Statistics-4-Acres,Statistics-5-State,Statistics-5-County,Statistics-5-Owner,Statistics-5-VegType,Statistics-5-Acres,Statistics-6-State,Statistics-6-County,Statistics-6-Owner,Statistics-6-VegType,Statistics-6-Acres,Statistics-7-State,Statistics-7-County,Statistics-7-Owner,Statistics-7-VegType,Statistics-7-Acres,Statistics-8-State,Statistics-8-County,Statistics-8-Owner,Statistics-8-VegType,Statistics-8-Acres
553752,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,2007,2007,7102,DVA6,Miccosukee,11,1,1,Complete,8/5/2007 16:00,Start,D,6/14/2010,Human,,29,,,,3,,,General,CorrectedGPS,LL,NAD83,25.75847,-80.80552,45:30.5,-80:48:19.86,25:45.5,-80:48.331,25.75847,-80.80552,17,519503,2848950,8/5/2007,K,1,8/5/2007 16:55,20,,,8/7/2007,207,8/8/2007,9,0,1,0,86703,3,N,1,P,3,,Yes,,,0,,,Tom Ledbetter,WFSS,10/4/2007,Karen Roberts,Fire Dispatcher,11/27/2007,Matt Ott,ict3,8/8/2007,5291-DVA6-E11,,,,,,,,,,,,,,,,,,8,26,,5,,,,,,,,,,,,Yes,Known,R,I,3,1,207,,,,,,,,,,,,,,,,,C,2,E,2,W,3,L,3,M,0,FL,,3,3,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553821,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,2007,2007,7105,DV8L,187/168 DOF,16,1,6,Complete,8/12/2007 12:00,Start,A,11/28/2007,,,,,,,7,,,General,CorrectedGPS,LL,NAD83,25.6256,-80.4956,25:37:32,-80:29:44,25:37:32,-80:29:44,25.6256,-80.4956,17,550643,2834314,8/12/2007,C,0.1,8/12/2007 12:00,0.1,,,8/12/2007,0.1,,,,,,,,,,,,,,,,,,,Tom Ledbetter,WFSS,10/4/2007,Karen Roberts,Fire Dispatcher,11/28/2007,Jacob Randall,ICT5,8/29/2007,5291-DV8L-E11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1,W,2,,,,,,,FL,,7,3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549445,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,2007,2007,7114,DY9T,Found Out #11,21,2,1,Complete,9/3/2007 10:00,Start,B,9/20/2007,Natural,,,,,,3,,,General,CorrectedGPS,LL,NAD83,25.4381,-80.87,25:26:17,-80:52:12,25:26:17,-80:52:12,25.4381,-80.87,17,513071,2813461,9/3/2007,F,1,,,,,,1,9/3/2007,9,0,1,0,,3,,,,,,No,,,0,,,Tom Ledbetter,WFSS,9/20/2007,Karen Roberts,Fire Dispatcher,9/20/2007,Karen Roberts,Fire Dispatcher,9/20/2007,5291-DY9T-E11,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,II,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553831,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,2007,2007,7116,D0KD,172/168 DOF,16,1,6,Complete,9/13/2007 14:20,Start,B,11/28/2007,,,,,,,7,,,General,CorrectedGPS,LL,NAD83,25.6092,-80.4714,25:36:33,-80:28:17,25:36:33,-80:28:17,25.6092,-80.4714,17,553076,2832509,9/13/2007,C,0.8,9/13/2007 14:34,0.8,,,9/13/2007,1,9/13/2007,,,,,,,,,,,,,,,,,,Tom Ledbetter,WFSS,10/5/2007,Karen Roberts,Fire Dispatcher,11/28/2007,Erika Hoopes,ICT5,10/5/2007,5291-D0KD-E11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1,,,,,,,,,FL,,7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550356,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,2007,2007,7118,D04B,Found Out #12,21,2,1,Complete,9/21/2007 15:02,Start,B,9/29/2007,Natural,,,,,,3,,,General,CorrectedGPS,LL,NAD83,25.3903,-80.9858,25:23:25,-80:59:09,25:23:25,-80:59:09,25.3903,-80.9858,17,501425,2808164,9/21/2007,C,3,,,,,,3,9/21/2007,9,0,1,0,,3,,,,,,No,,,0,,,Tom Ledbetter,WFSS,9/28/2007,Karen Roberts,Fire Dispatcher,9/29/2007,Karen Roberts,Fire Dispatcher,9/28/2007,5291-D04B-E11,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,I,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553836,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,2007,2007,7119,D04C,DOF 204/168,16,1,6,Complete,9/28/2007 15:15,Start,A,11/28/2007,,,,,,,7,,,General,CorrectedGPS,LL,NAD83,25.6083,-80.5231,25:36:30,-80:31:23,25:36:30,-80:31:23,25.6083,-80.5231,17,547889,2832397,9/28/2007,C,0.1,9/28/2007 15:20,0.1,,,9/28/2007,0.1,9/29/2007,,,,,,,,,,,,,,,,,,Tom Ledbetter,WFSS,10/4/2007,Karen Roberts,Fire Dispatcher,11/28/2007,John Stebner,ENGB,9/29/2007,5291-D04C-E11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1,,,,,,,,,FL,,7,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554226,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,2007,2008,7120,D1DK,Tamiami Trail WFU,49,4,9,Incomplete,10/4/2007 16:07,Start,E,3/28/2017,Natural,,,,,,3,,,General,CorrectedGPS,LL,NAD83,25.7389,-80.7467,25:44:20,-80:44:48,25:44:20,-80:44:48,25.7389,-80.7467,17,525409,2846792,10/4/2007,D,50,,,,,10/5/2007,452,10/5/2007,9,0,1,0,86703,3,N,1,P,3,,No,,,0,,,Roger Onstad,RXFS,12/7/2007,Karen Roberts,Fire Dispatcher,12/11/2007,Matt Ott,ICT4,12/7/2007,5291-D1DK-E12,,,,,,,7120,,No,,3.12,,,L,11,,,1,1,,,,,,,,,,,,,,,,,I,2,1,452,,,,,,,,,,,,,,,,,S,1,,,,,,,,,FL,,3,3,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554228,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,2007,2008,7121,D1DL,West L67 WFU,49,4,9,Complete,10/4/2007 16:51,Start,C,3/28/2017,Natural,,,,,,3,,,Accurate,CorrectedGPS,LL,NAD83,25.7069,-80.6881,25:42:25,-80:41:17,25:42:25,-80:41:17,25.7069,-80.6881,17,531296,2843267,10/4/2007,D,25,,,,,10/5/2007,92,10/5/2007,9,0,1,0,86703,3,N,1,P,3,,No,,,0,,,Roger Onstad,RXFS,12/7/2007,Karen Roberts,Fire Dispatcher,12/11/2007,Ericka Hoopes,ICT4,12/7/2007,5291-D1DL-E12,,,,,,,7121,3290545,No,,10.69,,,L,11,,,1,1,,,,,,,,,,,,,,,,,I,2,1,92,,,,,,,,,,,,,,,,,S,1,,,,,,,,,FL,,3,3,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553837,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,2007,2008,7122,D1HZ,Frog Pond #2,16,1,6,Complete,10/9/2007 17:06,Start,D,11/28/2007,,,,,,,7,,,General,CorrectedGPS,LL,NAD83,25.4161,-80.5628,25:24:58,-80:33:46,25:24:58,-80:33:46,25.4161,-80.5628,17,543970,2811096,10/9/2007,C,50,10/9/2007 18:54,50,,,10/9/2007,100,10/10/2007,,,,,,,,,,,,,,,,,,Tom Ledbetter,WFSS,11/13/2007,Karen Roberts,Fire Dispatcher,11/28/2007,Gary Carnall,ICT4,10/9/2007,5291-D1HZ-E11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,3,W,1,,,,,,,FL,,7,3,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554285,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,2007,2008,7124,D1TE,Shooting Gallery,11,1,1,Complete,10/24/2007 14:03,Start,A,12/12/2007,Human,,26,,,,3,,,Accurate,CorrectedGPS,LL,NAD83,25.6472,-80.5706,25:38:50,-80:34:14,25:38:50,-80:34:14,25.6472,-80.5706,17,543106,2836687,10/24/2007,J,0.1,10/24/2007 14:06,0.1,,,10/24/2007,0.1,10/24/2007,9,0,1,0,86704,3,N,1,P,3,,No,,,0,,,Tom Ledbetter,WFSS,12/12/2007,Karen Roberts,Fire Dispatcher,12/12/2007,John Stebner,ICT4,12/12/2007,5291-D1TE-E11,,,,,,,,,,,,,,,,,,9,32,religious-ritualistic,9,,,,,,,,,,,,Yes,Unknown,U,I,1,1,0.1,,,,,,,,,,,,,,,,,C,1,,,,,,,,,FL,,3,3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553845,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,2007,2008,7125,D16G,173/168 DOF,16,1,6,Complete,11/8/2007 12:23,Start,B,11/28/2007,,,,,,,7,,,General,CorrectedGPS,LL,NAD83,25.6097,-80.4733,25:36:35,-80:28:24,25:36:35,-80:28:24,25.6097,-80.4733,17,552881,2832569,11/8/2007,C,0.3,11/8/2007 12:23,0.3,,,11/8/2007,0.4,11/8/2007,,,,,,,,,,,,,,,,,,Tom Ledbetter,WFSS,11/20/2007,Karen Roberts,Fire Dispatcher,11/28/2007,Ericka Hoopes,ICT4(T),11/8/2007,5291-D16G-E11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1,W,2,,,,,,,FL,,7,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553853,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,2007,2008,7126,D2FZ,LPK Site #22,11,1,1,Complete,11/19/2007 15:02,Start,A,11/28/2007,Human,,,,,,3,,,Accurate,CorrectedGPS,LL,NAD83,25.3992,-80.6542,25:23:57,-80:39:15,25:23:57,-80:39:15,25.3992,-80.6542,17,534784,2809193,11/19/2007,D,0.1,11/19/2007 15:10,0.1,,,11/19/2007,0.1,11/19/2007,9,0,1,0,,7,D,1,P,3,,No,,,0,,,Tom Ledbetter,WFSS,11/20/2007,Karen Roberts,Fire Dispatcher,11/28/2007,Jacob Randall,ICT5,11/19/2007,5291-D2FZ-E11,,,,,,,,,,,,,,,,,,2,8,,7,,,,,,,,,,,,Yes,Known,T,I,3,2,0.1,,,,,,,,,,,,,,,,,C,1,,,,,,,,,FL,,3,2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554222,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,2007,2008,7127,D2PF,Car Found Out,21,2,1,Complete,12/7/2007 8:30,Start,A,12/11/2007,Human,,,,,,3,,,Accurate,CorrectedGPS,LL,NAD83,25.5964,-80.5747,25:35:47,-80:34:29,25:35:47,-80:34:29,25.5964,-80.5747,17,542705,2831056,12/7/2007,D,0.1,,,,,12/7/2007,0.1,12/7/2007,9,0,1,0,,3,,,,,,Yes,,,0,,,Tom Ledbetter,WFSS,12/11/2007,Karen Roberts,Fire Dispatcher,12/11/2007,Karen Roberts,Fire Dispatcher,12/8/2007,5291-D2PF-E11,,,,,,,,,,,,,,,,,,6,3,,9,,,,,,,,,,,,Yes,Unknown,U,I,1,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554221,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,2007,2008,7128,D2PE,338/C111 DOF,16,1,6,Complete,12/8/2007 12:30,Start,B,12/11/2007,,,,,,,7,,,Accurate,CorrectedGPS,LL,NAD83,25.4183,-80.5178,25:25:06,-80:31:04,25:25:06,-80:31:04,25.4183,-80.5178,17,548495,2811358,12/8/2007,C,0.5,12/8/2007 13:50,1,,,12/8/2007,4,12/8/2007,,,,,,,,,,,,,,,,,,Tom Ledbetter,WFSS,12/11/2007,Karen Roberts,Fire Dispatcher,12/11/2007,Robert Trincado,ENGB,12/8/2007,5291-D2PE-E11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1,,,,,,,,,FL,,7,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554815,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,2007,2008,7129,D2PW,DOF 221/160,16,1,6,Complete,12/9/2007 15:45,Start,A,1/5/2008,,,,,,,7,,,Accurate,CorrectedGPS,LL,NAD83,25.6172,-80.5386,25:37:02,-80:32:19,25:37:02,-80:32:19,25.6172,-80.5386,17,546324,2833375,12/9/2007,C,0.1,12/9/2007 16:15,0.1,,,12/9/2007,0.1,12/11/2007,,,,,,,,,,,,,,,,,,Tom Ledbetter,WFSS,1/3/2007,Karen Roberts,Fire Dispatcher,1/5/2008,Darrell Densel,ICT5,12/12/2007,5291-D2PW-E11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1,,,,,,,,,FL,,7,3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554816,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,2007,2008,7130,D2P0,DOF 206/163,16,1,6,Complete,12/11/2007 16:00,Start,B,1/5/2008,,,,,,,7,,,Accurate,CorrectedGPS,LL,NAD83,25.6139,-80.5261,25:36:50,-80:31:34,25:36:50,-80:31:34,25.6139,-80.5261,17,547580,2833011,12/11/2007,C,1,12/11/2007 16:05,1,,,12/11/2007,1,12/12/2007,,,,,,,,,,,,,,,,,,Tom Ledbetter,WFSS,1/3/2008,Karen Roberts,Fire Dispatcher,1/5/2008,John Stebner,ICT4,12/12/2007,5291-D2P0-E11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,2,E,1,,,,,,,FL,,7,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556839,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,2008,2008,8001,D2WD,DOF 209/152,16,1,6,Complete,1/4/2008 15:49,Start,B,1/29/2010,Human,,,,,,8,,,General,CorrectedGPS,LL,NAD83,25.6231,-80.5292,25:37:23,-80:31:45,25:37:23,-80:31:45,25.6231,-80.5292,17,547270,2834025,1/4/2008,C,1,1/4/2008 15:58,1.5,,,1/4/2008,1.5,1/4/2008,,,,,,,,,,,,,,,,,,Tom Ledbetter,WFSS,2/27/2008,Karen Roberts,Fire Dispatcher,3/31/2008,Jack Weer,ICT4,1/4/2008,5291-D2WD-E11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,2,D,1,W,1,,,,,FL,,8,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556844,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,2008,2008,8002,D2Y4,L31/136 DOF,16,1,6,Complete,1/9/2008 14:45,Start,A,1/29/2010,Human,,,,,,7,,,General,CorrectedGPS,LL,NAD83,25.6406,-80.4961,25:38:26,-80:29:46,25:38:26,-80:29:46,25.6406,-80.4961,17,550581,2835975,1/9/2008,C,0.1,1/9/2008 15:00,0.2,,,1/9/2008,0.2,1/10/2008,,,,,,,,,,,,,,,,,,Tom Ledbetter,WFSS,2/27/2008,Karen Roberts,Fire Dispatcher,3/31/2008,Matt Ott,ICT5,1/10/2008,5291-D2Y4-E11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,2,W,1,,,,,,,FL,,7,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556846,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,2008,2008,8003,D2ZD,Found Out #1,21,2,1,Complete,1/8/2008 14:15,Start,A,1/29/2010,Human,,,,,,3,,,Uncertain,RawGPS,LL,NAD83,25.62506,-80.581614,37:30.2,-80:34:53.81,37:30.2,-80:34:53.81,25.62506,-80.581614,17,542003.4,2834229,1/8/2008,C,0.1,,,,,1/8/2008,0.1,1/8/2008,9,0,1,0,,3,,,,,,No,,,0,,,Tom Ledbetter,WFSS,2/27/2008,Karen Roberts,Fire Dispatcher,3/31/2008,Susan Bissell,ICT4,1/8/2008,5291-D2ZD-E11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,3,3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556850,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,2008,2008,8004,D23F,DOF 206/160,16,1,6,Complete,1/15/2008 17:30,Start,B,1/29/2010,,,,,,,7,,,General,CorrectedGPS,LL,NAD83,25.6147,-80.5264,25:36:53,-80:31:35,25:36:53,-80:31:35,25.6147,-80.5264,17,547552,2833103,1/15/2008,C,0.5,1/15/2008 17:45,0.5,,,1/15/2008,1,1/15/2008,,,,,,,,,,,,,,,,,,Tom Ledbetter,WFSS,2/27/2008,Karen Roberts,Fire Dispatcher,3/31/2008,John Stebner,ICT4,1/15/2008,5291-D23F-E11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,2,W,1,,,,,,,FL,,7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556855,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,2008,2008,8005,D24R,DOF 213/152,16,1,6,Complete,1/18/2008 13:45,Start,A,1/29/2010,Human,,,,,,7,,,General,CorrectedGPS,LL,NAD83,25.6225,-80.5375,25:37:21,-80:32:15,25:37:21,-80:32:15,25.6225,-80.5375,17,546433,2833960,1/18/2008,C,0.1,1/18/2008 13:50,0.1,,,1/18/2008,0.2,1/19/2008,,,,,,,,,,,,,,,,,,Tom Ledbetter,WFSS,2/27/2008,Karen Roberts,Fire Dispatcher,3/31/2008,Erika Hoopes,ICT4(t),1/18/2008,5291-D24R-E11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,2,W,1,,,,,,,FL,,7,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556856,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,2008,2008,8006,D25A,DOF 205/168,16,1,6,Complete,1/19/2008 11:00,Start,B,1/29/2010,Human,,,,,,3,,,Accurate,CorrectedGPS,LL,NAD83,25.6117,-80.525,25:36:42,-80:31:30,25:36:42,-80:31:30,25.6117,-80.525,17,547692,2832765,1/19/2008,C,0.2,1/19/2008 11:00,0.2,,,1/19/2008,0.3,1/20/2008,,,,,,,,,,,,,,,,,,Tom Ledbetter,WFSS,2/27/2008,Karen Roberts,Fire Dispatcher,3/31/2008,Susan Bissell,ICT4,1/21/2008,5291-D25A-E11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,2,,,,,,,,,FL,,7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556860,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,2008,2008,8007,D3B6,DOF 237/352,16,1,6,Complete,1/28/2008 15:00,Start,B,1/29/2010,Human,,,,,,7,,,General,CorrectedGPS,LL,NAD83,25.4394,-80.5739,25:26:22,-80:34:26,25:26:22,-80:34:26,25.4394,-80.5739,17,542845,2813677,1/28/2008,C,1.5,1/28/2008 15:30,1.5,,,1/28/2008,2,1/30/2008,,,,,,,,,,,,,,,,,,Tom Ledbetter,WFSS,2/27/2008,Karen Roberts,Fire Dispatcher,3/31/2008,Tom Ledbetter,ICT4,2/27/2008,5291-D3B6-E11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,1,W,1,,,,,,,FL,,7,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556865,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,2008,2008,8008,D3HW,C111/400 DOF,16,1,6,Complete,2/6/2008 14:00,Start,B,1/29/2010,,,,,,,7,,,General,CorrectedGPS,LL,NAD83,25.3958,-80.5581,25:23:45,-80:33:29,25:23:45,-80:33:29,25.3958,-80.5581,17,544453,2808853,2/6/2008,C,1,2/6/2008 14:30,1,,,2/6/2008,1.3,2/7/2008,,,,,,,,,,,,,,,,,,Tom Ledbetter,WFSS,2/27/2008,Karen Roberts,Fire Dispatcher,3/31/2008,Jack Weer,ICT4,2/8/2008,5291-D3HW-E11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,2,D,1,W,1,,,,,FL,,7,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556869,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,2008,2008,8010,D3MR,C111/396 DOF,16,1,6,Complete,2/14/2008 15:45,Start,A,1/29/2010,Human,,,,,,7,,,General,CorrectedGPS,LL,NAD83,25.3978,-80.5578,25:23:52,-80:33:28,25:23:52,-80:33:28,25.3978,-80.5578,17,544480,2809068,2/14/2008,C,0.1,2/14/2008 15:50,0.1,,,2/14/2008,0.1,2/14/2008,,,,,,,,,,,,,,,,,,Tom Ledbetter,WFSS,2/27/2008,Karen Roberts,Fire Dispatcher,3/31/2008,John Stebner,ICT4,2/15/2008,5291-D3MR-E11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,2,,,,,,,,,FL,,7,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556871,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,2008,2008,8011,D3N6,DOF 203/152,16,1,6,Complete,2/19/2008 15:22,Start,A,1/29/2010,Human,,,,,,7,,,Accurate,CorrectedGPS,LL,NAD83,25.6231,-80.5211,25:37:23,-80:31:16,25:37:23,-80:31:16,25.6231,-80.5211,17,548078,2834028,2/19/2008,C,0.2,2/19/2008 15:35,0.2,,,2/19/2008,0.2,2/20/2008,,,,,,,,,,,,,,,,,,Tom Ledbetter,WFSS,2/27/2008,Karen Roberts,Fire Dispatcher,3/31/2008,John Stebner,ICT4,2/21/2008,5291-D3N6-E11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,2,E,1,W,1,,,,,FL,,7,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556872,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,2008,2008,8012,D3SE,DOF 187/136,16,1,6,Complete,2/25/2008 15:35,Start,B,1/29/2010,Human,,,,,,7,,,General,CorrectedGPS,LL,NAD83,25.636992,-80.497567,38:13.2,-80:29:51.24,38:13.2,-80:29:51.24,25.636992,-80.497567,17,550436.3,2835579.6,2/25/2008,C,0.2,2/25/2008 15:45,0.2,,,2/25/2008,0.7,2/26/2008,,,,,,,,,,,,,,,,,,Tom Ledbetter,WFSS,3/3/2008,Karen Roberts,Fire Dispatcher,3/31/2008,Erika Hoopes,ICT4(T),2/26/2008,5291-D3SE-E11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,2,,,,,,,,,FL,,7,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
